location_id,latitude,longitude,city,region,created_at
4530,-52.268017,-177.18879,Delhi,Delhi,14-02-2024 21.39
4531,19.529012,125.101068,Bangalore,Karnataka,01-12-2024 10.15
4532,-70.682011,2.917994,Hyderabad,Telangana,20-05-2023 4.53
4533,82.397941,103.55079,Chennai,Tamil Nadu,14-09-2024 3.00
4534,-38.9605145,-68.612826,Kolkata,West Bengal,07-01-2025 9.11
4535,37.1666985,88.891949,Pune,Maharashtra,03-02-2024 7.42
4536,5.6932645,152.04331,Ahmedabad,Gujarat,20-12-2024 5.59
4537,-52.9898555,-143.946607,Mumbai,Maharashtra,17-06-2024 2.48
4538,24.7593105,155.797025,Delhi,Delhi,11-03-2024 14.57
4539,-70.9766185,125.56138,Bangalore,Karnataka,04-12-2022 17.39
4540,-55.857056,97.694798,Hyderabad,Telangana,11-11-2023 14.57
4541,-62.911372,-116.688158,Chennai,Tamil Nadu,18-09-2024 1.35
4542,-28.105896,-152.362418,Kolkata,West Bengal,24-02-2025 17.24
4543,55.099571,-2.338785,Pune,Maharashtra,09-09-2022 8.41
4544,-29.864762,-24.363016,Ahmedabad,Gujarat,30-08-2023 20.26
4545,14.80429,12.148891,Mumbai,Maharashtra,18-11-2022 21.42
4546,-47.6239695,-25.344133,Delhi,Delhi,29-11-2022 12.08
4547,53.458298,128.891835,Bangalore,Karnataka,15-08-2023 8.14
4548,48.985074,148.160924,Hyderabad,Telangana,20-09-2024 3.21
4549,-6.183895,34.329423,Chennai,Tamil Nadu,23-03-2025 9.00
4550,-74.793616,113.100173,Kolkata,West Bengal,23-07-2025 21.36
4551,-60.237361,132.87361,Pune,Maharashtra,05-08-2024 23.36
4552,-19.38723,170.701261,Ahmedabad,Gujarat,20-09-2022 21.54
4553,-81.3363195,1.486657,Mumbai,Maharashtra,20-05-2024 23.23
4554,-19.9702615,-72.351337,Delhi,Delhi,07-01-2024 0.51
4555,-74.05709,-105.219988,Bangalore,Karnataka,18-06-2023 14.37
4556,56.8576405,-3.042426,Hyderabad,Telangana,31-05-2025 19.12
4557,-73.268819,-53.503978,Chennai,Tamil Nadu,10-09-2024 1.19
4558,-70.427861,122.717988,Kolkata,West Bengal,09-03-2025 22.45
4559,-80.5075655,5.674424,Pune,Maharashtra,23-11-2022 6.29
4560,21.7336215,141.128061,Ahmedabad,Gujarat,13-03-2025 17.23
4561,-68.3658515,116.044176,Mumbai,Maharashtra,18-08-2024 2.08
4562,-55.247117,-34.771906,Delhi,Delhi,09-10-2022 4.28
4563,-62.0662795,-160.887352,Bangalore,Karnataka,14-09-2024 18.43
4564,46.258983,-59.072491,Hyderabad,Telangana,11-05-2025 14.34
4565,4.021581,51.668154,Chennai,Tamil Nadu,16-08-2024 6.11
4566,-8.5517565,-57.724892,Kolkata,West Bengal,07-09-2022 15.42
4567,-75.1403395,-165.851402,Pune,Maharashtra,06-06-2023 2.09
4568,53.394424,146.492083,Ahmedabad,Gujarat,16-03-2024 16.52
4569,-85.142698,116.619009,Mumbai,Maharashtra,23-08-2024 8.58
4570,-76.003664,27.836039,Delhi,Delhi,13-03-2024 8.19
4571,-56.3818425,50.703441,Bangalore,Karnataka,29-07-2025 20.01
4572,24.577266,115.034685,Hyderabad,Telangana,07-03-2023 8.42
4573,-58.973371,55.12415,Chennai,Tamil Nadu,04-02-2023 15.19
4574,75.2631475,17.41209,Kolkata,West Bengal,02-02-2024 19.53
4575,-38.0186465,4.214174,Pune,Maharashtra,13-06-2024 11.04
4576,-74.451546,-52.133342,Ahmedabad,Gujarat,31-07-2023 19.05
4577,-65.306406,136.011601,Mumbai,Maharashtra,20-08-2022 22.55
4578,-29.0313585,41.762841,Delhi,Delhi,15-11-2024 7.53
4579,62.484389,-155.422203,Bangalore,Karnataka,28-08-2022 11.42
4580,-22.911967,-149.46082,Hyderabad,Telangana,02-12-2022 8.32
4581,-74.7919,-111.969922,Chennai,Tamil Nadu,16-06-2024 14.47
4582,-41.522307,-28.282437,Kolkata,West Bengal,12-10-2022 6.13
4583,-5.677475,7.72629,Pune,Maharashtra,26-02-2025 3.56
4584,85.881313,-48.872318,Ahmedabad,Gujarat,02-11-2023 14.11
4585,-55.179561,145.41026,Mumbai,Maharashtra,14-04-2024 8.00
4586,38.500419,173.037088,Delhi,Delhi,11-02-2023 10.46
4587,86.2521135,-138.766254,Bangalore,Karnataka,01-12-2022 23.49
4588,-22.8377565,111.86783,Hyderabad,Telangana,21-06-2023 3.18
4589,42.8565595,11.640535,Chennai,Tamil Nadu,13-07-2023 13.09
4590,29.0623555,-17.479023,Kolkata,West Bengal,26-02-2024 8.31
4591,58.016879,-22.866791,Pune,Maharashtra,16-05-2025 17.51
4592,-24.4465065,102.847319,Ahmedabad,Gujarat,24-09-2023 22.41
4593,-4.4069525,110.672207,Mumbai,Maharashtra,25-09-2024 10.03
4594,-61.981197,-151.010296,Delhi,Delhi,25-01-2024 19.45
4595,20.282372,153.864871,Bangalore,Karnataka,29-08-2024 15.23
4596,-14.896095,-137.884581,Hyderabad,Telangana,17-06-2023 13.19
4597,-53.189048,99.707032,Chennai,Tamil Nadu,29-07-2023 11.15
4598,-8.143507,116.871181,Kolkata,West Bengal,28-06-2023 18.18
4599,-57.050072,19.92535,Pune,Maharashtra,13-03-2023 20.56
4600,-80.3718455,-53.778834,Ahmedabad,Gujarat,25-07-2025 4.19
4601,28.1860665,168.916745,Mumbai,Maharashtra,10-07-2024 5.45
4602,-59.3342985,-168.570206,Delhi,Delhi,18-09-2024 8.52
4603,-80.938644,-34.884557,Bangalore,Karnataka,11-10-2023 3.37
4604,67.904515,26.253273,Hyderabad,Telangana,15-11-2023 0.27
4605,-67.319003,-147.938045,Chennai,Tamil Nadu,12-10-2023 21.34
4606,73.6779085,26.124208,Kolkata,West Bengal,12-09-2024 20.31
4607,-84.9404015,25.400467,Pune,Maharashtra,24-03-2024 21.32
4608,29.190641,-156.154583,Ahmedabad,Gujarat,20-07-2023 0.17
4609,-34.7747405,23.649621,Mumbai,Maharashtra,18-05-2023 20.10
4610,87.147454,51.436979,Delhi,Delhi,09-11-2024 12.59
4611,-75.971658,174.550871,Bangalore,Karnataka,22-11-2023 8.59
4612,-81.596333,110.741994,Hyderabad,Telangana,27-01-2024 15.20
4613,-83.0228,146.814418,Chennai,Tamil Nadu,09-01-2024 15.22
4614,-19.526906,137.268497,Kolkata,West Bengal,07-07-2023 17.36
4615,-82.659595,3.043121,Pune,Maharashtra,27-03-2025 20.35
4616,26.521391,49.538723,Ahmedabad,Gujarat,02-11-2022 1.47
4617,-60.684109,117.047543,Mumbai,Maharashtra,30-03-2024 6.03
4618,-12.846692,107.09783,Delhi,Delhi,25-07-2024 8.52
4619,23.772347,127.413654,Bangalore,Karnataka,04-01-2025 4.07
4620,49.2946105,-40.359495,Hyderabad,Telangana,14-04-2023 20.30
4621,12.352032,70.897208,Chennai,Tamil Nadu,10-08-2023 9.59
4622,-54.600689,-171.848465,Kolkata,West Bengal,15-10-2023 9.30
4623,-16.343237,-134.077745,Pune,Maharashtra,28-08-2023 14.24
4624,55.707988,-21.180205,Ahmedabad,Gujarat,11-01-2024 16.22
4625,63.2988275,31.84991,Mumbai,Maharashtra,04-10-2022 7.35
4626,75.2347075,-32.752478,Delhi,Delhi,18-02-2024 5.12
4627,-17.858683,173.92138,Bangalore,Karnataka,29-08-2023 12.03
4628,85.296703,146.417073,Hyderabad,Telangana,24-08-2022 12.17
4629,-56.6317505,-15.236919,Chennai,Tamil Nadu,04-01-2025 9.16
4630,87.375835,-7.670136,Kolkata,West Bengal,20-09-2023 6.10
4631,-42.00793,58.267973,Pune,Maharashtra,24-07-2024 3.51
4632,-85.3650085,56.174496,Ahmedabad,Gujarat,19-08-2022 2.58
4633,35.2089,-160.133759,Mumbai,Maharashtra,13-02-2024 14.26
4634,38.9048295,162.385719,Delhi,Delhi,17-12-2024 0.06
4635,-31.52335,39.371301,Bangalore,Karnataka,04-11-2022 8.27
4636,65.5772235,-137.293585,Hyderabad,Telangana,08-10-2023 18.53
4637,73.8338155,116.056321,Chennai,Tamil Nadu,06-12-2023 4.00
4638,-72.808458,56.459166,Kolkata,West Bengal,11-05-2023 15.49
4639,-20.741785,-31.746135,Pune,Maharashtra,12-09-2023 12.37
4640,42.8564725,-111.697952,Ahmedabad,Gujarat,24-07-2023 15.02
4641,79.205116,-86.318539,Mumbai,Maharashtra,21-03-2023 13.08
4642,75.8795035,172.175588,Delhi,Delhi,21-10-2022 8.42
4643,-27.5424635,-118.55697,Bangalore,Karnataka,18-05-2025 5.32
4644,-79.6647575,-81.078586,Hyderabad,Telangana,03-07-2025 14.04
4645,46.021395,56.38903,Chennai,Tamil Nadu,22-01-2025 4.08
4646,-4.816186,-157.475265,Kolkata,West Bengal,12-12-2024 0.47
4647,-28.8094865,-147.351342,Pune,Maharashtra,11-09-2023 18.30
4648,-20.8926125,-171.346621,Ahmedabad,Gujarat,24-06-2025 4.22
4649,4.847653,110.147242,Mumbai,Maharashtra,13-10-2022 20.01
4650,71.2166545,-53.998081,Delhi,Delhi,30-01-2024 15.07
4651,-60.6966505,-138.403703,Bangalore,Karnataka,30-09-2024 20.16
4652,29.1350605,-119.235574,Hyderabad,Telangana,07-10-2024 5.02
4653,-69.209614,-52.773021,Chennai,Tamil Nadu,18-06-2023 7.29
4654,-2.5466685,126.212856,Kolkata,West Bengal,04-03-2024 5.31
4655,21.6610085,-141.671084,Pune,Maharashtra,28-04-2025 11.32
4656,24.4810995,-28.020217,Ahmedabad,Gujarat,15-03-2023 14.38
4657,-83.371094,-4.689884,Mumbai,Maharashtra,05-03-2025 5.36
4658,6.71379,-0.155877,Delhi,Delhi,30-04-2024 8.43
4659,85.0140685,21.17391,Bangalore,Karnataka,05-08-2024 12.39
4660,-11.063055,153.888811,Hyderabad,Telangana,22-09-2022 17.52
4661,-46.966355,17.730585,Chennai,Tamil Nadu,13-10-2022 15.27
4662,-11.9194735,-99.435406,Kolkata,West Bengal,08-02-2025 18.48
4663,-83.1454225,-122.967074,Pune,Maharashtra,08-03-2025 10.50
4664,-33.231365,-11.902623,Ahmedabad,Gujarat,06-10-2024 20.06
4665,46.4141395,132.183186,Mumbai,Maharashtra,21-01-2024 19.28
4666,-32.3216165,23.388009,Delhi,Delhi,26-01-2025 12.22
4667,-81.2491315,172.75604,Bangalore,Karnataka,26-03-2023 11.26
4668,12.2979765,168.543082,Hyderabad,Telangana,05-12-2022 4.53
4669,-69.246869,-59.428989,Chennai,Tamil Nadu,30-12-2024 15.58
4670,45.1561475,128.39972,Kolkata,West Bengal,10-04-2025 12.26
4671,57.165183,44.455055,Pune,Maharashtra,19-11-2024 14.24
4672,-57.4542495,103.337059,Ahmedabad,Gujarat,24-10-2022 5.45
4673,72.967705,73.579785,Mumbai,Maharashtra,25-05-2025 8.55
4674,50.780456,99.353262,Delhi,Delhi,20-06-2024 10.34
4675,-4.92224,-35.483627,Bangalore,Karnataka,04-06-2023 7.15
4676,64.415815,-22.661764,Hyderabad,Telangana,19-08-2023 10.18
4677,-1.769426,-49.500993,Chennai,Tamil Nadu,18-02-2024 15.16
4678,-28.02075,64.717128,Kolkata,West Bengal,07-12-2023 9.27
4679,-59.0180065,-50.589159,Pune,Maharashtra,26-06-2024 15.19
4680,20.038623,14.28347,Ahmedabad,Gujarat,07-12-2022 3.18
4681,4.4851495,120.893128,Mumbai,Maharashtra,28-09-2024 20.00
4682,-69.4797835,14.506716,Delhi,Delhi,16-05-2025 6.09
4683,39.964239,144.924253,Bangalore,Karnataka,29-07-2023 4.18
4684,30.5189355,44.868507,Hyderabad,Telangana,28-07-2023 6.26
4685,62.8316465,-112.740137,Chennai,Tamil Nadu,17-11-2024 12.01
4686,-24.248366,38.837944,Kolkata,West Bengal,17-06-2025 12.42
4687,66.9690645,177.503765,Pune,Maharashtra,07-03-2023 22.29
4688,72.5499265,-40.263803,Ahmedabad,Gujarat,25-10-2023 0.06
4689,1.6899835,-11.506103,Mumbai,Maharashtra,04-02-2023 14.16
4690,-68.120911,39.313265,Delhi,Delhi,20-05-2024 9.06
4691,45.566867,-100.329122,Bangalore,Karnataka,16-01-2025 3.31
4692,42.660865,159.640516,Hyderabad,Telangana,09-06-2023 2.06
4693,-41.7042455,63.776519,Chennai,Tamil Nadu,29-08-2022 10.35
4694,-45.2327645,-115.151984,Kolkata,West Bengal,16-05-2024 15.44
4695,-19.3005105,117.737215,Pune,Maharashtra,04-08-2024 5.54
4696,-62.889261,-112.140617,Ahmedabad,Gujarat,27-09-2022 6.41
4697,25.8083885,-167.151895,Mumbai,Maharashtra,12-07-2025 7.03
4698,-45.1885575,-140.800527,Delhi,Delhi,26-02-2023 23.39
4699,48.2166345,104.170969,Bangalore,Karnataka,30-03-2024 6.11
4700,23.3760475,10.24975,Hyderabad,Telangana,19-02-2023 8.02
4701,17.996283,119.005306,Chennai,Tamil Nadu,15-08-2023 9.35
4702,-11.2432125,-116.096448,Kolkata,West Bengal,10-01-2024 13.22
4703,0.3662415,137.547334,Pune,Maharashtra,08-03-2025 0.22
4704,75.5252465,-122.140464,Ahmedabad,Gujarat,14-10-2022 14.50
4705,-70.2022025,10.566426,Mumbai,Maharashtra,02-07-2024 16.16
4706,19.7564735,158.67535,Delhi,Delhi,04-07-2024 0.17
4707,26.954683,-24.688004,Bangalore,Karnataka,15-08-2024 12.03
4708,-53.867101,-81.510614,Hyderabad,Telangana,06-02-2025 4.34
4709,46.7340395,-135.015858,Chennai,Tamil Nadu,29-03-2023 20.46
4710,-87.910568,138.661493,Kolkata,West Bengal,11-02-2025 14.41
4711,9.2872705,168.646525,Pune,Maharashtra,09-07-2024 20.58
4712,11.8375895,-7.966761,Ahmedabad,Gujarat,16-06-2024 15.57
4713,-42.5614795,93.088619,Mumbai,Maharashtra,03-02-2025 21.29
4714,-15.02609,-127.977958,Delhi,Delhi,01-08-2023 3.39
4715,-10.1811115,84.834915,Bangalore,Karnataka,17-01-2024 6.01
4716,-77.037804,122.865707,Hyderabad,Telangana,17-10-2024 12.40
4717,50.9805955,131.292896,Chennai,Tamil Nadu,02-10-2024 20.21
4718,24.5385995,-26.853707,Kolkata,West Bengal,19-12-2023 19.06
4719,13.097401,-8.964577,Pune,Maharashtra,09-05-2023 12.04
4720,-51.560966,-157.486625,Ahmedabad,Gujarat,28-06-2023 14.59
4721,25.57157,98.708465,Mumbai,Maharashtra,11-10-2023 14.23
4722,64.387383,150.431964,Delhi,Delhi,06-12-2023 16.43
4723,-63.2996545,6.479756,Bangalore,Karnataka,21-10-2023 18.01
4724,-45.549091,-116.353373,Hyderabad,Telangana,26-10-2023 11.49
4725,-16.489354,81.260565,Chennai,Tamil Nadu,17-06-2024 4.15
4726,-29.9688765,-89.096601,Kolkata,West Bengal,27-10-2023 11.31
4727,-20.360055,145.435136,Pune,Maharashtra,17-01-2023 4.40
4728,-27.8103275,177.788823,Ahmedabad,Gujarat,12-10-2023 4.16
4729,-52.1497605,-128.473269,Mumbai,Maharashtra,22-06-2023 15.55
4730,58.2202445,93.10525,Delhi,Delhi,24-04-2023 15.31
4731,-82.658257,141.259009,Bangalore,Karnataka,06-10-2022 2.03
4732,54.9094445,108.791408,Hyderabad,Telangana,04-06-2023 11.19
4733,-88.2108485,82.18944,Chennai,Tamil Nadu,14-09-2022 9.17
4734,9.1977885,-70.93954,Kolkata,West Bengal,17-10-2023 3.54
4735,63.32098,48.976817,Pune,Maharashtra,26-06-2024 8.31
4736,49.826391,-112.258326,Ahmedabad,Gujarat,10-07-2024 8.58
4737,-10.827224,-121.150961,Mumbai,Maharashtra,07-02-2023 15.57
4738,29.2940755,52.071014,Delhi,Delhi,09-09-2024 14.09
4739,-19.386299,-133.365339,Bangalore,Karnataka,05-03-2023 21.11
4740,-15.253289,179.013942,Hyderabad,Telangana,02-02-2023 6.17
4741,4.9513015,-137.551187,Chennai,Tamil Nadu,16-07-2023 21.28
4742,-70.0417355,-4.381088,Kolkata,West Bengal,05-04-2023 19.27
4743,46.1129285,0.032771,Pune,Maharashtra,08-10-2023 6.18
4744,31.7258305,158.563649,Ahmedabad,Gujarat,10-10-2024 0.27
4745,-70.112019,-10.987709,Mumbai,Maharashtra,03-10-2022 22.17
4746,26.3339205,-126.077331,Delhi,Delhi,04-08-2025 16.25
4747,49.934545,-9.528882,Bangalore,Karnataka,28-05-2023 2.49
4748,59.8326955,174.941693,Hyderabad,Telangana,03-04-2025 22.14
4749,-80.433985,160.643067,Chennai,Tamil Nadu,05-04-2025 19.07
4750,-87.860412,-47.976069,Kolkata,West Bengal,05-03-2023 23.18
4751,67.3953505,21.975697,Pune,Maharashtra,13-07-2023 10.15
4752,-37.4730045,-37.575639,Ahmedabad,Gujarat,04-08-2024 15.25
4753,-49.3499845,80.117804,Mumbai,Maharashtra,23-05-2023 0.01
4754,43.338979,-28.280456,Delhi,Delhi,26-02-2023 1.48
4755,-36.695976,160.79101,Bangalore,Karnataka,21-12-2022 3.39
4756,48.594897,-65.008113,Hyderabad,Telangana,10-08-2022 7.28
4757,26.586561,-143.889381,Chennai,Tamil Nadu,05-09-2024 14.32
4758,59.7164285,148.144731,Kolkata,West Bengal,25-06-2023 7.26
4759,-42.187611,-159.162573,Pune,Maharashtra,15-05-2024 22.21
4760,-19.3816605,149.304925,Ahmedabad,Gujarat,18-03-2024 2.29
4761,79.3898555,133.478364,Mumbai,Maharashtra,04-08-2023 23.05
4762,81.1852175,7.208915,Delhi,Delhi,26-08-2024 13.46
4763,52.3945775,172.692495,Bangalore,Karnataka,12-05-2023 1.32
4764,-9.442368,-55.503213,Hyderabad,Telangana,02-11-2023 3.07
4765,89.3083885,80.414576,Chennai,Tamil Nadu,04-09-2024 21.03
4766,79.121718,30.566168,Kolkata,West Bengal,19-02-2025 1.25
4767,5.8657835,111.7428,Pune,Maharashtra,21-08-2024 11.42
4768,-10.6995435,-128.174113,Ahmedabad,Gujarat,11-07-2023 10.34
4769,-59.836602,-25.772365,Mumbai,Maharashtra,18-05-2024 3.50
4770,30.0370655,-5.303791,Delhi,Delhi,24-08-2023 15.51
4771,87.816529,48.097813,Bangalore,Karnataka,01-02-2023 6.18
4772,-42.7031645,69.503202,Hyderabad,Telangana,13-12-2023 17.55
4773,87.331915,-119.045666,Chennai,Tamil Nadu,27-01-2024 6.55
4774,16.8612845,-111.249457,Kolkata,West Bengal,25-08-2024 19.20
4775,41.311746,142.69098,Pune,Maharashtra,06-05-2024 8.49
4776,-26.9552375,-164.450852,Ahmedabad,Gujarat,31-10-2023 6.54
4777,-18.079736,92.455227,Mumbai,Maharashtra,05-07-2023 11.59
4778,19.791664,-147.3565,Delhi,Delhi,25-12-2024 18.43
4779,-3.2438035,-39.551752,Bangalore,Karnataka,18-06-2025 21.39
4780,-4.7399705,40.776935,Hyderabad,Telangana,04-04-2024 7.53
4781,28.635465,48.277127,Chennai,Tamil Nadu,15-04-2024 16.06
4782,-20.019044,-150.668936,Kolkata,West Bengal,26-09-2023 3.50
4783,40.3268605,-62.453081,Pune,Maharashtra,15-01-2024 6.27
4784,80.796405,-155.503368,Ahmedabad,Gujarat,27-11-2023 14.21
4785,30.161467,40.015897,Mumbai,Maharashtra,15-07-2023 3.17
4786,63.6808265,-90.592125,Delhi,Delhi,15-11-2024 0.16
4787,-34.6483895,155.698136,Bangalore,Karnataka,23-01-2023 17.06
4788,74.6325315,147.894661,Hyderabad,Telangana,30-12-2023 11.46
4789,-55.3140225,144.786072,Chennai,Tamil Nadu,20-11-2024 20.14
4790,-84.6527885,-168.662525,Kolkata,West Bengal,16-03-2024 9.24
4791,-65.772973,-1.067326,Pune,Maharashtra,04-02-2024 5.53
4792,58.416405,-145.927608,Ahmedabad,Gujarat,18-05-2025 17.52
4793,-76.7888935,98.447561,Mumbai,Maharashtra,28-06-2023 6.53
4794,7.199875,107.479698,Delhi,Delhi,09-06-2023 14.37
4795,-47.8575365,107.60111,Bangalore,Karnataka,10-04-2024 18.32
4796,-28.438497,-24.206781,Hyderabad,Telangana,13-04-2023 1.50
4797,10.362634,-2.026159,Chennai,Tamil Nadu,08-05-2024 12.44
4798,-32.121263,116.863397,Kolkata,West Bengal,26-08-2023 16.35
4799,-86.3383015,-160.6324,Pune,Maharashtra,05-09-2022 10.57
4800,51.3461345,-124.959602,Ahmedabad,Gujarat,22-09-2024 9.30
4801,16.8205085,80.328678,Mumbai,Maharashtra,10-10-2022 0.45
4802,-47.870262,-28.017361,Delhi,Delhi,16-11-2023 15.44
4803,-83.491954,-56.516877,Bangalore,Karnataka,12-04-2025 10.20
4804,-23.613565,-161.865568,Hyderabad,Telangana,02-10-2023 14.13
4805,-56.8098815,22.860289,Chennai,Tamil Nadu,19-05-2025 6.42
4806,17.5757605,-109.566194,Kolkata,West Bengal,28-09-2023 18.31
4807,-67.2053645,-138.914834,Pune,Maharashtra,28-11-2022 3.04
4808,45.42828,43.005455,Ahmedabad,Gujarat,05-09-2022 15.39
4809,-86.0427825,110.821872,Mumbai,Maharashtra,01-03-2025 23.30
4810,-49.238731,-128.698403,Delhi,Delhi,04-02-2025 1.46
4811,14.9915225,-75.694532,Bangalore,Karnataka,03-03-2025 6.04
4812,-6.1972155,-6.200534,Hyderabad,Telangana,26-05-2024 19.05
4813,47.5344175,-167.420066,Chennai,Tamil Nadu,17-11-2023 17.22
4814,-16.4353325,66.373088,Kolkata,West Bengal,16-06-2023 4.12
4815,-63.2425635,-38.121151,Pune,Maharashtra,20-05-2025 11.35
4816,64.672827,73.081136,Ahmedabad,Gujarat,12-03-2024 8.11
4817,-11.821219,50.604617,Mumbai,Maharashtra,27-12-2022 21.52
4818,-30.339428,38.14714,Delhi,Delhi,23-12-2024 19.42
4819,-15.225184,79.496299,Bangalore,Karnataka,21-10-2023 4.18
4820,53.130833,91.975316,Hyderabad,Telangana,20-08-2023 8.07
4821,12.6519575,-170.759095,Chennai,Tamil Nadu,15-09-2024 11.03
4822,15.6683225,20.11201,Kolkata,West Bengal,01-12-2024 10.16
4823,-60.9272865,62.810798,Pune,Maharashtra,19-07-2023 9.50
4824,65.123343,-166.63628,Ahmedabad,Gujarat,13-04-2024 14.28
4825,-27.691957,60.027086,Mumbai,Maharashtra,01-03-2024 20.12
4826,37.99172,122.340611,Delhi,Delhi,21-01-2023 14.08
4827,82.555295,-13.242622,Bangalore,Karnataka,03-01-2024 18.20
4828,-51.406698,158.18241,Hyderabad,Telangana,13-12-2022 6.22
4829,-64.394201,121.12307,Chennai,Tamil Nadu,25-04-2023 6.33
4830,-34.2508375,82.965526,Kolkata,West Bengal,12-02-2025 4.09
4831,-22.899441,-134.962556,Pune,Maharashtra,12-03-2023 21.26
4832,18.2318525,150.974726,Ahmedabad,Gujarat,09-08-2024 22.09
4833,50.5006385,124.212107,Mumbai,Maharashtra,01-08-2023 9.51
4834,-74.1803045,84.901632,Delhi,Delhi,31-08-2023 20.22
4835,20.557447,-12.788893,Bangalore,Karnataka,12-01-2024 4.54
4836,-49.570405,-160.398998,Hyderabad,Telangana,17-12-2023 16.30
4837,61.749881,141.440771,Chennai,Tamil Nadu,27-04-2024 20.56
4838,-88.5043385,-36.040805,Kolkata,West Bengal,12-07-2025 20.07
4839,-33.8368125,121.941298,Pune,Maharashtra,02-09-2024 13.18
4840,56.455361,88.336387,Ahmedabad,Gujarat,04-12-2023 14.20
4841,85.022233,-53.438408,Mumbai,Maharashtra,18-12-2023 7.14
4842,33.8486105,79.306683,Delhi,Delhi,12-10-2024 11.37
4843,58.9299355,-136.280292,Bangalore,Karnataka,15-01-2023 12.34
4844,24.2735165,-138.390118,Hyderabad,Telangana,10-03-2024 22.50
4845,-55.83287,-172.685389,Chennai,Tamil Nadu,14-04-2023 3.31
4846,49.5700675,-114.782161,Kolkata,West Bengal,20-04-2023 12.31
4847,-37.019536,54.935384,Pune,Maharashtra,28-01-2023 21.58
4848,-79.5143895,47.731096,Ahmedabad,Gujarat,12-09-2024 14.04
4849,-44.172139,156.169726,Mumbai,Maharashtra,28-10-2024 6.20
4850,40.7799775,-104.910341,Delhi,Delhi,02-12-2024 5.03
4851,22.245573,34.429281,Bangalore,Karnataka,19-08-2022 17.26
4852,-10.341503,-116.872958,Hyderabad,Telangana,11-06-2024 20.05
4853,-11.01994,-34.4502,Chennai,Tamil Nadu,24-10-2024 23.43
4854,-3.460129,150.229558,Kolkata,West Bengal,04-03-2024 15.41
4855,61.346696,169.084589,Pune,Maharashtra,20-04-2023 3.09
4856,-52.011659,-24.20179,Ahmedabad,Gujarat,26-10-2024 4.28
4857,-35.1151925,149.638642,Mumbai,Maharashtra,04-03-2024 1.34
4858,49.4199495,144.548013,Delhi,Delhi,30-08-2023 15.07
4859,36.7310725,68.506898,Bangalore,Karnataka,28-06-2023 12.37
4860,-1.368741,-107.340295,Hyderabad,Telangana,17-04-2023 11.29
4861,50.761769,74.407246,Chennai,Tamil Nadu,20-08-2022 14.24
4862,-4.72127,43.500943,Kolkata,West Bengal,10-05-2023 18.16
4863,-49.640978,72.594241,Pune,Maharashtra,17-11-2022 11.58
4864,-88.496109,-12.581902,Ahmedabad,Gujarat,30-07-2025 0.44
4865,-39.6215285,-73.019001,Mumbai,Maharashtra,18-07-2025 12.07
4866,-64.8079105,108.692399,Delhi,Delhi,17-07-2024 17.51
4867,-1.138434,-129.150501,Bangalore,Karnataka,08-11-2022 6.30
4868,77.7648485,71.628229,Hyderabad,Telangana,13-02-2025 19.07
4869,-48.002462,-144.152056,Chennai,Tamil Nadu,31-01-2024 18.04
4870,80.817165,120.194639,Kolkata,West Bengal,22-07-2023 11.14
4871,2.5988085,157.596108,Pune,Maharashtra,27-08-2022 7.02
4872,-38.2884155,-32.585655,Ahmedabad,Gujarat,20-10-2023 19.31
4873,24.3979705,133.784072,Mumbai,Maharashtra,23-11-2023 7.26
4874,8.589579,155.276387,Delhi,Delhi,22-04-2024 19.11
4875,-21.6162335,121.24487,Bangalore,Karnataka,22-11-2024 18.49
4876,82.228015,173.995268,Hyderabad,Telangana,16-06-2023 1.16
4877,-69.2026615,138.17071,Chennai,Tamil Nadu,30-03-2023 2.56
4878,-62.357515,-63.798871,Kolkata,West Bengal,14-10-2023 6.52
4879,-42.131177,-38.836442,Pune,Maharashtra,27-12-2024 23.00
4880,-62.5331125,-111.976261,Ahmedabad,Gujarat,24-10-2024 17.40
4881,67.6567235,166.190537,Mumbai,Maharashtra,22-03-2024 5.31
4882,-1.3732985,129.052804,Delhi,Delhi,10-02-2025 5.56
4883,72.3431085,-31.159252,Bangalore,Karnataka,19-03-2025 2.11
4884,89.4482735,74.158361,Hyderabad,Telangana,26-06-2023 11.46
4885,-44.8761635,-178.566133,Chennai,Tamil Nadu,31-07-2023 11.32
4886,-31.8989015,-130.963143,Kolkata,West Bengal,17-03-2025 14.16
4887,-50.6764455,-103.048504,Pune,Maharashtra,18-04-2023 9.07
4888,37.6313955,-179.867464,Ahmedabad,Gujarat,20-12-2023 15.09
4889,-69.119097,-151.981144,Mumbai,Maharashtra,06-03-2023 3.02
4890,47.3598345,56.056244,Delhi,Delhi,27-05-2024 4.31
4891,88.4672275,73.236145,Bangalore,Karnataka,26-12-2023 11.01
4892,-8.7826195,88.636838,Hyderabad,Telangana,03-02-2023 13.22
4893,-25.3680195,120.725631,Chennai,Tamil Nadu,07-04-2024 5.32
4894,11.28326,26.979765,Kolkata,West Bengal,11-08-2024 10.04
4895,5.2923415,-12.624143,Pune,Maharashtra,24-10-2024 5.17
4896,-4.913498,104.909613,Ahmedabad,Gujarat,04-12-2022 19.44
4897,72.505723,-65.163656,Mumbai,Maharashtra,20-04-2023 9.30
4898,80.126307,-30.891211,Delhi,Delhi,15-03-2023 7.21
4899,27.3715895,120.908558,Bangalore,Karnataka,21-06-2024 10.02
